CO2_unit,CO2_value,Consumption_unit,Consumption_value,Engine_Load_unit,Engine_Load_value,GPS_Accuracy_unit,GPS_Accuracy_value,GPS_Altitude_unit,GPS_Altitude_value,GPS_Bearing_unit,GPS_Bearing_value,GPS_HDOP_unit,GPS_HDOP_value,GPS_PDOP_unit,GPS_PDOP_value,GPS_Speed_unit,GPS_Speed_value,GPS_VDOP_unit,GPS_VDOP_value,Intake_Pressure_unit,Intake_Pressure_value,Intake_Temperature_unit,Intake_Temperature_value,MAF_unit,MAF_value,O2_Lambda_Voltage_ER_unit,O2_Lambda_Voltage_ER_value,O2_Lambda_Voltage_unit,O2_Lambda_Voltage_value,Rpm_unit,Rpm_value,Speed_unit,Speed_value,Throttle_Position_unit,Throttle_Position_value,coordinates,id,properties_constructionYear,properties_engineDisplacement,properties_fuelType,properties_id,properties_manufacturer,properties_model,time,track,type
g/s,4.12,l/s,0.000881712792212,l/s,0.000375196932856,km/h,46.0,"[7.60559, 51.9377]",51c97d05e4b0fe5a04e9e8c5,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:48:37Z,51c97d05e4b0fe5a04e9e733,Point
g/s,4.12,l/s,0.000881712792212,l/s,0.000375196932856,km/h,46.0,"[7.60559, 51.9377]",51c980c8e4b05956bbffd08f,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:48:37Z,51c980c8e4b05956bbffcefd,Point
g/s,4.87,l/s,0.00104221876167,l/s,0.000443497345391,km/h,39.0,"[7.60629, 51.9382]",51c97d05e4b0fe5a04e9e8c7,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:48:42Z,51c97d05e4b0fe5a04e9e733,Point
g/s,4.87,l/s,0.00104221876167,l/s,0.000443497345391,km/h,39.0,"[7.60629, 51.9382]",51c980c8e4b05956bbffd091,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:48:42Z,51c980c8e4b05956bbffcefd,Point
g/s,4.61,l/s,0.000986576692257,l/s,0.000419819869045,km/h,25.0,"[7.60712, 51.9387]",51c97d05e4b0fe5a04e9e8c9,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:48:49Z,51c97d05e4b0fe5a04e9e733,Point
g/s,4.61,l/s,0.000986576692257,l/s,0.000419819869045,km/h,25.0,"[7.60712, 51.9387]",51c980c8e4b05956bbffd093,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:48:49Z,51c980c8e4b05956bbffcefd,Point
g/s,2.82,l/s,0.000603502445155,l/s,0.00025680955113,km/h,0.0,"[7.60742, 51.9388]",51c97d05e4b0fe5a04e9e8cb,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:48:54Z,51c97d05e4b0fe5a04e9e733,Point
g/s,2.82,l/s,0.000603502445155,l/s,0.00025680955113,km/h,0.0,"[7.60742, 51.9388]",51c980c8e4b05956bbffd095,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:48:54Z,51c980c8e4b05956bbffcefd,Point
g/s,3.51,l/s,0.000751167937054,l/s,0.000319645930661,km/h,0.0,"[7.60737, 51.9389]",51c97d05e4b0fe5a04e9e8cd,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:02Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.51,l/s,0.000751167937054,l/s,0.000319645930661,km/h,0.0,"[7.60737, 51.9389]",51c980c8e4b05956bbffd097,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:02Z,51c980c8e4b05956bbffcefd,Point
g/s,3.44,l/s,0.000736187379905,l/s,0.000313271225492,km/h,0.0,"[7.60738, 51.9389]",51c97d05e4b0fe5a04e9e8cf,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:07Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.44,l/s,0.000736187379905,l/s,0.000313271225492,km/h,0.0,"[7.60738, 51.9389]",51c980c8e4b05956bbffd099,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:07Z,51c980c8e4b05956bbffcefd,Point
g/s,3.22,l/s,0.000689105628865,l/s,0.000293236437815,km/h,0.0,"[7.6074, 51.9389]",51c97d05e4b0fe5a04e9e8d1,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:14Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.22,l/s,0.000689105628865,l/s,0.000293236437815,km/h,0.0,"[7.6074, 51.9389]",51c980c8e4b05956bbffd09b,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:14Z,51c980c8e4b05956bbffcefd,Point
g/s,3.28,l/s,0.000701946106421,l/s,0.000298700470818,km/h,0.0,"[7.6074, 51.9388]",51c97d05e4b0fe5a04e9e8d3,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:19Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.28,l/s,0.000701946106421,l/s,0.000298700470818,km/h,0.0,"[7.6074, 51.9388]",51c980c8e4b05956bbffd09d,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:19Z,51c980c8e4b05956bbffcefd,Point
g/s,3.68,l/s,0.000787549290131,l/s,0.000335127357503,km/h,13.0,"[7.6074, 51.9388]",51c97d05e4b0fe5a04e9e8d5,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:26Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.68,l/s,0.000787549290131,l/s,0.000335127357503,km/h,13.0,"[7.6074, 51.9388]",51c980c8e4b05956bbffd09f,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:26Z,51c980c8e4b05956bbffcefd,Point
g/s,3.61,l/s,0.000772568732982,l/s,0.000328752652333,km/h,10.0,"[7.60757, 51.939]",51c97d05e4b0fe5a04e9e8d7,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:31Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.61,l/s,0.000772568732982,l/s,0.000328752652333,km/h,10.0,"[7.60757, 51.939]",51c980c8e4b05956bbffd0a1,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:31Z,51c980c8e4b05956bbffcefd,Point
g/s,3.53,l/s,0.00075544809624,l/s,0.000321467274996,km/h,9.0,"[7.60775, 51.9391]",51c97d05e4b0fe5a04e9e8d9,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:38Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.53,l/s,0.00075544809624,l/s,0.000321467274996,km/h,9.0,"[7.60775, 51.9391]",51c980c8e4b05956bbffd0a3,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:38Z,51c980c8e4b05956bbffcefd,Point
g/s,3.26,l/s,0.000697665947236,l/s,0.000296879126483,km/h,6.0,"[7.60784, 51.9392]",51c97d05e4b0fe5a04e9e8db,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:43Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.26,l/s,0.000697665947236,l/s,0.000296879126483,km/h,6.0,"[7.60784, 51.9392]",51c980c8e4b05956bbffd0a5,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:43Z,51c980c8e4b05956bbffcefd,Point
g/s,2.89,l/s,0.000618483002304,l/s,0.0002631842563,km/h,6.0,"[7.60801, 51.9393]",51c97d05e4b0fe5a04e9e8dd,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:50Z,51c97d05e4b0fe5a04e9e733,Point
g/s,2.89,l/s,0.000618483002304,l/s,0.0002631842563,km/h,6.0,"[7.60801, 51.9393]",51c980c8e4b05956bbffd0a7,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:50Z,51c980c8e4b05956bbffcefd,Point
g/s,3.13,l/s,0.00066984491253,l/s,0.000285040388311,km/h,0.0,"[7.60806, 51.9394]",51c97d05e4b0fe5a04e9e8df,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:49:55Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.13,l/s,0.00066984491253,l/s,0.000285040388311,km/h,0.0,"[7.60806, 51.9394]",51c980c8e4b05956bbffd0a9,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:49:55Z,51c980c8e4b05956bbffcefd,Point
g/s,2.96,l/s,0.000633463559453,l/s,0.000269558961469,km/h,0.0,"[7.60808, 51.9394]",51c97d05e4b0fe5a04e9e8e1,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:02Z,51c97d05e4b0fe5a04e9e733,Point
g/s,2.96,l/s,0.000633463559453,l/s,0.000269558961469,km/h,0.0,"[7.60808, 51.9394]",51c980c8e4b05956bbffd0ab,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:02Z,51c980c8e4b05956bbffcefd,Point
g/s,3.2,l/s,0.000684825469679,l/s,0.00029141509348,km/h,0.0,"[7.60809, 51.9393]",51c97d05e4b0fe5a04e9e8e3,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:08Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.2,l/s,0.000684825469679,l/s,0.00029141509348,km/h,0.0,"[7.60809, 51.9393]",51c980c8e4b05956bbffd0ad,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:08Z,51c980c8e4b05956bbffcefd,Point
g/s,3.38,l/s,0.000723346902349,l/s,0.000307807192489,km/h,0.0,"[7.60809, 51.9393]",51c97d05e4b0fe5a04e9e8e5,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:15Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.38,l/s,0.000723346902349,l/s,0.000307807192489,km/h,0.0,"[7.60809, 51.9393]",51c980c8e4b05956bbffd0af,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:15Z,51c980c8e4b05956bbffcefd,Point
g/s,3.22,l/s,0.000689105628865,l/s,0.000293236437815,km/h,0.0,"[7.60809, 51.9393]",51c97d05e4b0fe5a04e9e8e7,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:20Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.22,l/s,0.000689105628865,l/s,0.000293236437815,km/h,0.0,"[7.60809, 51.9393]",51c980c8e4b05956bbffd0b1,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:20Z,51c980c8e4b05956bbffcefd,Point
g/s,3.55,l/s,0.000759728255425,l/s,0.00032328861933,km/h,0.0,"[7.60808, 51.9393]",51c97d05e4b0fe5a04e9e8e9,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:27Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.55,l/s,0.000759728255425,l/s,0.00032328861933,km/h,0.0,"[7.60808, 51.9393]",51c980c8e4b05956bbffd0b3,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:27Z,51c980c8e4b05956bbffcefd,Point
g/s,3.36,l/s,0.000719066743163,l/s,0.000305985848155,km/h,0.0,"[7.60808, 51.9393]",51c97d05e4b0fe5a04e9e8eb,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:32Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.36,l/s,0.000719066743163,l/s,0.000305985848155,km/h,0.0,"[7.60808, 51.9393]",51c980c8e4b05956bbffd0b5,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:32Z,51c980c8e4b05956bbffcefd,Point
g/s,12.07,l/s,0.00258307606845,l/s,0.00109918130572,km/h,7.0,"[7.60814, 51.9393]",51c97d05e4b0fe5a04e9e8ed,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:39Z,51c97d05e4b0fe5a04e9e733,Point
g/s,12.07,l/s,0.00258307606845,l/s,0.00109918130572,km/h,7.0,"[7.60814, 51.9393]",51c980c8e4b05956bbffd0b7,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:39Z,51c980c8e4b05956bbffcefd,Point
g/s,14.12,l/s,0.00302179238496,l/s,0.00128586909998,km/h,22.0,"[7.60821, 51.9393]",51c97d05e4b0fe5a04e9e8ef,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:44Z,51c97d05e4b0fe5a04e9e733,Point
g/s,14.12,l/s,0.00302179238496,l/s,0.00128586909998,km/h,22.0,"[7.60821, 51.9393]",51c980c8e4b05956bbffd0b9,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:44Z,51c980c8e4b05956bbffcefd,Point
g/s,3.03,l/s,0.000648444116602,l/s,0.000275933666639,km/h,15.0,"[7.60851, 51.9397]",51c97d05e4b0fe5a04e9e8f1,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:51Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.03,l/s,0.000648444116602,l/s,0.000275933666639,km/h,15.0,"[7.60851, 51.9397]",51c980c8e4b05956bbffd0bb,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:51Z,51c980c8e4b05956bbffcefd,Point
g/s,3.22,l/s,0.000689105628865,l/s,0.000293236437815,km/h,0.0,"[7.60861, 51.9399]",51c97d05e4b0fe5a04e9e8f3,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:50:56Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.22,l/s,0.000689105628865,l/s,0.000293236437815,km/h,0.0,"[7.60861, 51.9399]",51c980c8e4b05956bbffd0bd,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:50:56Z,51c980c8e4b05956bbffcefd,Point
g/s,3.25,l/s,0.000695525867643,l/s,0.000295968454316,km/h,0.0,"[7.60871, 51.94]",51c97d05e4b0fe5a04e9e8f5,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:03Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.25,l/s,0.000695525867643,l/s,0.000295968454316,km/h,0.0,"[7.60871, 51.94]",51c980c8e4b05956bbffd0bf,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:03Z,51c980c8e4b05956bbffcefd,Point
g/s,3.16,l/s,0.000676265151308,l/s,0.000287772404812,km/h,0.0,"[7.60869, 51.94]",51c97d05e4b0fe5a04e9e8f7,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:08Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.16,l/s,0.000676265151308,l/s,0.000287772404812,km/h,0.0,"[7.60869, 51.94]",51c980c8e4b05956bbffd0c1,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:08Z,51c980c8e4b05956bbffcefd,Point
g/s,3.59,l/s,0.000768288573796,l/s,0.000326931307998,km/h,0.0,"[7.60866, 51.9399]",51c97d06e4b0fe5a04e9e8f9,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:15Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.59,l/s,0.000768288573796,l/s,0.000326931307998,km/h,0.0,"[7.60866, 51.9399]",51c980c8e4b05956bbffd0c3,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:15Z,51c980c8e4b05956bbffcefd,Point
g/s,3.52,l/s,0.000753308016647,l/s,0.000320556602829,km/h,0.0,"[7.60863, 51.9399]",51c97d06e4b0fe5a04e9e8fb,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:20Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.52,l/s,0.000753308016647,l/s,0.000320556602829,km/h,0.0,"[7.60863, 51.9399]",51c980c8e4b05956bbffd0c5,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:20Z,51c980c8e4b05956bbffcefd,Point
g/s,3.72,l/s,0.000796109608502,l/s,0.000338770046171,km/h,0.0,"[7.60867, 51.94]",51c97d06e4b0fe5a04e9e8fd,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:28Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.72,l/s,0.000796109608502,l/s,0.000338770046171,km/h,0.0,"[7.60867, 51.94]",51c980c8e4b05956bbffd0c7,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:28Z,51c980c8e4b05956bbffcefd,Point
g/s,3.79,l/s,0.000811090165651,l/s,0.000345144751341,km/h,0.0,"[7.60865, 51.9399]",51c97d06e4b0fe5a04e9e8ff,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:33Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.79,l/s,0.000811090165651,l/s,0.000345144751341,km/h,0.0,"[7.60865, 51.9399]",51c980c8e4b05956bbffd0c9,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:33Z,51c980c8e4b05956bbffcefd,Point
g/s,3.85,l/s,0.000823930643208,l/s,0.000350608784344,km/h,0.0,"[7.60865, 51.94]",51c97d06e4b0fe5a04e9e901,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:40Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.85,l/s,0.000823930643208,l/s,0.000350608784344,km/h,0.0,"[7.60865, 51.94]",51c980c8e4b05956bbffd0cb,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:40Z,51c980c8e4b05956bbffcefd,Point
g/s,4.03,l/s,0.000862452075877,l/s,0.000367000883352,km/h,0.0,"[7.60869, 51.94]",51c97d06e4b0fe5a04e9e903,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:45Z,51c97d05e4b0fe5a04e9e733,Point
g/s,4.03,l/s,0.000862452075877,l/s,0.000367000883352,km/h,0.0,"[7.60869, 51.94]",51c980c8e4b05956bbffd0cd,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:45Z,51c980c8e4b05956bbffcefd,Point
g/s,3.98,l/s,0.000851751677913,l/s,0.000362447522516,km/h,0.0,"[7.60862, 51.94]",51c97d06e4b0fe5a04e9e905,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:52Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.98,l/s,0.000851751677913,l/s,0.000362447522516,km/h,0.0,"[7.60862, 51.94]",51c980c8e4b05956bbffd0cf,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:52Z,51c980c8e4b05956bbffcefd,Point
g/s,8.03,l/s,0.00171848391298,l/s,0.000731269750203,km/h,25.0,"[7.60854, 51.9401]",51c97d06e4b0fe5a04e9e907,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:51:57Z,51c97d05e4b0fe5a04e9e733,Point
g/s,8.03,l/s,0.00171848391298,l/s,0.000731269750203,km/h,25.0,"[7.60854, 51.9401]",51c980c8e4b05956bbffd0d1,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:51:57Z,51c980c8e4b05956bbffcefd,Point
g/s,6.0,l/s,0.00128404775565,l/s,0.000546403300276,km/h,21.0,"[7.60895, 51.9404]",51c97d06e4b0fe5a04e9e909,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:04Z,51c97d05e4b0fe5a04e9e733,Point
g/s,6.0,l/s,0.00128404775565,l/s,0.000546403300276,km/h,21.0,"[7.60895, 51.9404]",51c980c8e4b05956bbffd0d3,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:04Z,51c980c8e4b05956bbffcefd,Point
g/s,12.62,l/s,0.00270078044605,l/s,0.00114926827491,km/h,37.0,"[7.60914, 51.9405]",51c97d06e4b0fe5a04e9e90b,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:09Z,51c97d05e4b0fe5a04e9e733,Point
g/s,12.62,l/s,0.00270078044605,l/s,0.00114926827491,km/h,37.0,"[7.60914, 51.9405]",51c980c8e4b05956bbffd0d5,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:09Z,51c980c8e4b05956bbffcefd,Point
g/s,13.71,l/s,0.00293404912166,l/s,0.00124853154113,km/h,39.0,"[7.60965, 51.9412]",51c97d06e4b0fe5a04e9e90d,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:16Z,51c97d05e4b0fe5a04e9e733,Point
g/s,13.71,l/s,0.00293404912166,l/s,0.00124853154113,km/h,39.0,"[7.60965, 51.9412]",51c980c8e4b05956bbffd0d7,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:16Z,51c980c8e4b05956bbffcefd,Point
g/s,6.6,l/s,0.00141245253121,l/s,0.000601043630304,km/h,47.0,"[7.6101, 51.9417]",51c97d06e4b0fe5a04e9e90f,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:21Z,51c97d05e4b0fe5a04e9e733,Point
g/s,6.6,l/s,0.00141245253121,l/s,0.000601043630304,km/h,47.0,"[7.6101, 51.9417]",51c980c8e4b05956bbffd0d9,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:21Z,51c980c8e4b05956bbffcefd,Point
g/s,6.33,l/s,0.00135467038221,l/s,0.000576455481791,km/h,48.0,"[7.61062, 51.9424]",51c97d06e4b0fe5a04e9e911,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:28Z,51c97d05e4b0fe5a04e9e733,Point
g/s,6.33,l/s,0.00135467038221,l/s,0.000576455481791,km/h,48.0,"[7.61062, 51.9424]",51c980c8e4b05956bbffd0db,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:28Z,51c980c8e4b05956bbffcefd,Point
g/s,4.11,l/s,0.000879572712619,l/s,0.000374286260689,km/h,40.0,"[7.61105, 51.9429]",51c97d06e4b0fe5a04e9e913,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:33Z,51c97d05e4b0fe5a04e9e733,Point
g/s,4.11,l/s,0.000879572712619,l/s,0.000374286260689,km/h,40.0,"[7.61105, 51.9429]",51c980c8e4b05956bbffd0dd,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:33Z,51c980c8e4b05956bbffcefd,Point
g/s,3.19,l/s,0.000682685390086,l/s,0.000290504421313,km/h,17.0,"[7.61162, 51.9436]",51c97d06e4b0fe5a04e9e915,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:40Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.19,l/s,0.000682685390086,l/s,0.000290504421313,km/h,17.0,"[7.61162, 51.9436]",51c980c8e4b05956bbffd0df,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:40Z,51c980c8e4b05956bbffcefd,Point
g/s,3.53,l/s,0.00075544809624,l/s,0.000321467274996,km/h,0.0,"[7.6118, 51.9437]",51c97d06e4b0fe5a04e9e917,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:46Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.53,l/s,0.00075544809624,l/s,0.000321467274996,km/h,0.0,"[7.6118, 51.9437]",51c980c8e4b05956bbffd0e1,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:46Z,51c980c8e4b05956bbffcefd,Point
g/s,3.52,l/s,0.000753308016647,l/s,0.000320556602829,km/h,0.0,"[7.61176, 51.9438]",51c97d06e4b0fe5a04e9e919,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:53Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.52,l/s,0.000753308016647,l/s,0.000320556602829,km/h,0.0,"[7.61176, 51.9438]",51c980c8e4b05956bbffd0e3,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:53Z,51c980c8e4b05956bbffcefd,Point
g/s,3.75,l/s,0.00080252984728,l/s,0.000341502062672,km/h,0.0,"[7.61173, 51.9438]",51c97d06e4b0fe5a04e9e91b,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:52:58Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.75,l/s,0.00080252984728,l/s,0.000341502062672,km/h,0.0,"[7.61173, 51.9438]",51c980c8e4b05956bbffd0e5,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:52:58Z,51c980c8e4b05956bbffcefd,Point
g/s,3.7,l/s,0.000791829449317,l/s,0.000336948701837,km/h,0.0,"[7.61173, 51.9438]",51c97d06e4b0fe5a04e9e91d,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:53:05Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.7,l/s,0.000791829449317,l/s,0.000336948701837,km/h,0.0,"[7.61173, 51.9438]",51c980c8e4b05956bbffd0e7,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:53:05Z,51c980c8e4b05956bbffcefd,Point
g/s,3.59,l/s,0.000768288573796,l/s,0.000326931307998,km/h,0.0,"[7.61171, 51.9438]",51c97d06e4b0fe5a04e9e91f,2012,gasoline,51c96afce4b0fd063432096f,BMW,R 1200 GS ADV,2013-06-08T11:53:10Z,51c97d05e4b0fe5a04e9e733,Point
g/s,3.59,l/s,0.000768288573796,l/s,0.000326931307998,km/h,0.0,"[7.61171, 51.9438]",51c980c8e4b05956bbffd0e9,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:53:10Z,51c980c8e4b05956bbffcefd,Point
g/s,19.39,l/s,0.00414961433034,l/s,0.00176579333206,km/h,10.0,"[7.61177, 51.9438]",51c980c8e4b05956bbffd0eb,2001,gasoline,51c97f0ee4b05956bbffcef8,BMW,Z4,2013-06-08T11:53:17Z,51c980c8e4b05956bbffcefd,Point
